text,label
Ebola Vaccines Show Promise in New Study,0
Breast Cancer Screenings Still Best for Early Detection,0
Hate UTIs? One Simple Step Can Cut the Risk,0
"In a First, Gene Therapy Halts a Fatal Brain Disease",0
Just One Hour of Exercise a Week May Help Prevent Depression,0
FDA approves 1st blood sugar monitor without finger pricks,0
Study: Whooping cough vaccination during pregnancy protects newborns,0
Researchers identify CTE biomarker that may lead to diagnosis while alive,0
This Test Can Determine Whether You've Outgrown A Food Allergy,0
Strange but true: Sleep deprivation can help depression. Penn scientists want to know why,0
How to Lose Weight: Two-Week Diet Better for Dropping Pounds,0
The big question: Will cancer immune therapy work for me?,0
What to know about the new affordable at-home BRCA genetic mutation test,0
New Product Is First to Claim It May Reduce Peanut Allergies,0
Menopause hormone therapy not linked to premature death,0
Fecal Occult Stool Tests for Colorectal Cancer Screening,0
"Statins cut the risk of heart disease death by 28% among men, study shows",0
Immune-Focused Drug May Be New Weapon Against Advanced Melanoma,0
"PSA saves lives, a new analysis finds. Not everyone agrees",0
"PSA screening for prostate cancer saves lives after all, study says",0
Laughing gas makes a comeback as painkiller in ambulances,0
"Ecstasy could be ‘breakthrough’ therapy for soldiers, others suffering from PTSD",0
A New Drug Lowers Risk of Heart Attack and Cancer,0
"Novartis hopeful for novel heart drug, despite 'modest' benefit",0
Adamas Pharma secures approval for Parkinson's dyskinesia drug,0
Thinning Hair? A New Treatment Offers Hope,0
A New Therapy May Cure Kids of Peanut Allergy,0
Blood Test Finds Cancer Before Symptoms Start,0
Are you a robot?,0
New ALS drug Radicava comes with new questions as well,0
Finding the Right Medication: Gene Test May Help Treat Depression,0
"Flattening The 'Mummy Tummy' With 1 Exercise, 10 Minutes A Day",0
Novel Procedure Improves Kidney Transplant Success,0
Can a genetic test really boost your odds of becoming pregnant?,0
Scientists Edge Closer To Elusive Lab Test For Chronic Fatigue Syndrome,0
Is it Alzheimer’s or another dementia form? Why doctors need to distinguish and how they might do so,0
"Stem cell brain implants could 'slow ageing and extend life', study shows",0
There's a promising new HIV vaccine candidate in the pipeline,0
Beyond The Nasty Needle: Trying To Make Vaccines More Comfy And Convenient,0
A new study suggests it’s possible to get people off opioids and improve their pain,0
Laser Therapy Shows Promise Against Eye 'Floaters',0
Cancer and Kids: Is Medical Marijuana the Answer?,0
New Heart Imaging Method May Predict Heart Attacks,0
First gene therapy — ‘a true living drug’ — on the cusp of FDA approval,0
"Vaccine shows protection against gonorrhea for first time, study says",0
Two big studies bolster the claim that coffee – even decaf – is good for you,0
Cancer Breakthrough: Personalized Melanoma Vaccines ‘Safe and Effective’ in First Human Clinical Trials,0
You’ve Got Mail About Quitting Smoking,0
Therapy animals are everywhere. Proof that they help is not.,0
Blood test by Britain's Angle detects ovarian cancer in study,0
Can an Aspirin a Day Keep a Pregnancy Complication Away?,0
Here's What You Need To Know About The Internal Condom,0
"To Treat Depression, Try a Digital Therapist",0
New drug shows promise against vision-robbing disease in seniors,0
The Case Against – and for – Arthroscopic Knee Surgery,0
New study shows promise of yoga in treating back pain,0
Acupuncture May Be Effective Painkiller in the ER,0
"Prostate cancer blood test could transform treatment, say scientists",0
The O-Shot: Incontinence fix or empty promise?,0
'Cool' New Knee Procedure Eases Arthritis Pain Without Surgery,0
Tweaking brains with ‘smart drugs’ to get ahead in Silicon Valley,0
It's Snakes to the Rescue for Heart Patients,0
"New Vaccine Could Stop Heroin Abuse by Blocking High, Study Suggests",0
Does chondroitin trump an anti-inflammatory for arthritic knee pain?,0
How Probiotics May Help Depression,0
Are you a robot?,0
Fast help for men whose prostates won't let them go,0
Immunotherapy drug opens a new era of precision medicine for cancer,0
"Cannabidiol slashes seizures in kids with rare epilepsy, study finds",0
Obesity Cure? Scientists Discover Antibody That Reduces Body Fat in Mice,0
High blood platelet count 'as good a cancer predictor as a lump in the breast',0
Could Cancer Drug Gleevec Help With Severe Asthma?,0
Merck says test shows Keytruda improves survival for bladder cancer patients,0
Are you a robot?,0
New Technology May Help Ease Sleep Apnea,0
"For women, baby aspirin may reduce risk of breast cancer",0
Blood Thinners May Prevent Dementia in Atrial Fibrillation Patients,0
Microsoft shows off watch that quiets Parkinson's tremors,0
Experimental drug reduces thyroid-associated ‘Graves' eyes’,0
Can Marijuana Restore Memory? New Study Shows Cannabis Can Reverse Cognitive Decline in Mice,0
Spit Test May Reveal The Severity Of A Child's Concussion,0
Arthritis Drug Shows Promise for Ulcerative Colitis,0
"One Day, a Machine Will Smell Whether You’re Sick",0
Therapy ‘has long-term benefits for mothers with depression’,0
"In small Alzheimer’s study, hints of modest benefit from unusual drug",0
Novel therapy for rare eye cancer holds promise for targeting other tumors,0
Treating Vulvo-Vaginal Atrophy,0
New Procedure Looks Promising for Men With Enlarged Prostates,0
"Fighting the flu, with frog mucus",0
"‘Pacemaker’ for the Brain Can Help Memory, Study Finds",0
FDA Approves Vagus Nerve Stimulator to Treat Cluster Headaches,0
Botox tested to help treat depression and social anxiety,0
"Trans fats ban linked with fewer heart attacks, strokes",0
Hospitalizations drop where laws restrict trans fats,0
Facial-recognition software finds new use: diagnosing genetic disorders,0
Can Stem Cell 'Patch' Help Heart Failure?,0
Should you walk or run for exercise? Here's what the science says.,0
"Low-dose aspirin can reduce risk of death from cancer, study says",0
Promising new lymphoma treatment gets fast-tracked by FDA,0
Mood-Boosting Magnets Might Help Treat Depression,0
New Eczema Drug Dupixent wins FDA Approval,0
Training Your Brain So That You Don’t Need Reading Glasses,0
This Tiny Device Is a 'Game Changer' for People Facing Blindness,0
Researchers just exposed another way to help combat the opioid epidemic,0
Sperm problems? Smartphone device could screen for infertility,0
"Web-based counseling reduces blood pressure, according to a new study",0
Pop a Pill for Heartburn? Try Diet and Exercise Instead,0
Having Heart Surgery? Don’t Stop Your Statins,0
Are you a robot?,0
Forget cribs. A cardboard box may be the safest place for your baby to sleep,0
Quality of life after heart CT scan depends on results,0
The Sound of ‘Pink Noise’ Improves Sleep and Memory,0
Eating More — Or Less — Of 10 Foods May Cut Risk Of Early Death,0
"High-intensity interval training may have anti-aging benefits, study finds",0
Mild electric shocks on the arm might help ease migraine pain,0
Excess brain fluid may predict autism in high-risk babies,0
Kite's CAR-T cancer therapy shows strong results in key study,0
A Medicine That Blunts The Buzz Of Alcohol Can Help Drinkers Cut Back,0
New Drugs May Stop Migraines Before They Start,0
Vitamin IVs make bold health promises. But where's the evidence?,0
Scientists mix friendly bacteria into lotions to ward off bad germs,0
Major study finds testosterone therapy is no fountain of youth,0
Stem Cell Transplants May Help Some With Multiple Sclerosis,0
How a New Psoriasis Drug Is Different From Others,0
"For the Blind, an Actual-Reality Headset",0
"Common weed could help fight deadly superbug, study finds",0
Why Weight Loss Surgery Works When Diets Don’t,0
"Blood test might make Parkinson's diagnosis easier, study says",0
"This App Says It's As Good As The Pill At Preventing Pregnancy, But Experts Want More Evidence",0
Low-FODMAP diet catches on among people with digestive misery,0
Hormone Blockers Can Prolong Life if Prostate Cancer Recurs,0
Old drug gets new trick for prostate cancer treatment,0
Amgen cholesterol drug succeeds in cutting serious heart problems: study,0
Can Breath Test Detect Stomach Cancers Earlier?,0
Alternative medicine might help treat premature ejaculation,0
"Fecal transplants may help children with autism, researchers claim",0
'Ablation' Procedure Helps 3 out of 4 Patients With Irregular Heartbeat,0
"Kangaroo Care Helps Preemies And Full Term Babies, Too",0
Research shows you really can lose weight — by combining diet AND exercise AND counseling,0
Should More Kids Have Their Tonsils Out?,0
Good news for people who love spicy food,0
Is Coffee Bad? How Caffeine Might Slow Down Aging,0
"Weekend workouts can benefit health as much as regular exercise, say researchers",0
‘Weekend Warrior’ Workouts are Beneficial as Just 20 Minutes of Exercise a Day,0
Bystander CPR may boost survival odds when ambulance delayed,0
Can Lumbar Support Devices Relieve Lower Back Pain?,0
CAR-T therapy makes early inroads in treating brain cancer,0
Experimental Brain Cancer Treatment Is a Success,0
Taking Fish Oil During Pregnancy Is Found to Lower Child’s Asthma Risk,0
Heart Failure Drug Shows Promise in First Human Trial,0
Short Course of Antibiotics Not Best for Kids' Ear Infections,0
Laser therapy with deep-sea drug kills prostate cancer in trial,0
Starting school later might really help sleep-deprived teens,0
Melanoma survivors' friends can help spot new moles,0
Never Too Old to Be an Organ Donor,0
Cuddling Preemies Kangaroo Style Helps Into Adulthood,0
Pets Help People Manage The Pain Of Serious Mental Illness,0
Why Biogen is breathing a sigh of relief with the latest Alzheimer’s data,0
How optimism may help you live longer,0
Strobe lighting provides a flicker of hope in the fight against Alzheimer’s,0
Exercise May Be the Key to Better Sperm,0
Driving home from night shift may be safer with light therapy,0
There’s something in magic mushrooms that’s shown to ease anxiety and depression in cancer patients in one dose,0
Allergy treatments enter new era as money pours into field,0
Sweat it out! Skin patch aims to test sweat for health,0
Can’t Get to Sleep? Lay Off the Drugs,0
Older Patients Can Benefit From Lung Cancer Surgery,0
Are you a robot?,0
"Prisons fight opioids with $1,000 Vivitrol injections: Does it work?",0
New statin guidelines: Everyone 40 and older should be considered for the drug therapy,0
,0
Scientists develop new type of HIV test on a USB stick,0
Breathe. Exhale. Repeat: The Benefits of Controlled Breathing,0
Hospitals Fast-Track Treatments for Hip Fractures,0
Calcium supplements and your heart: Researchers send mixed messages,0
Balloon-in-a-Pill Helped Obese Patients Lose Weight,0
Bloodsucking parasitic hookworms could help make millions of people healthier,0
"Testing cholesterol in toddlers, even younger? Study says it could help",0
Study offers potential breakthrough in care of children with autism,0
Mail-Order Tests Check Cells for Signs of Early Aging,0
Fighting genetic disease with help from HIV virus,0
App Helps Save Seattle Cardiac Patient,0
Omega 3 Fats May Help Fertility,0
Anti-inflammatory drugs might someday treat depression,0
Brain Implant Restores Sense Of Touch To Paralyzed Man,0
Powerful MS Drug Used Early May Reverse Some Disability,0
The race to create a new class of ovarian cancer drugs heats up,0
"'New day' in lung cancer as Merck drug shines, works with chemo",0
Botox Works As Well As Nerve Stimulator for Incontinence – Study,0
This 8-year-old is free of cancer — for now — after a ‘breakthrough’ treatment,0
Marisa Tomei opens up about her struggle with chronic dry eye,0
New Drug for Severe Eczema Is Successful in 2 New Trials,0
How to heal head injuries? Try new app,0
"Walking Fends Off Loss Of Mobility, And It's Not Too Late To Start",0
"Blood Clot Removal Could Help More Stroke Victims, Study Finds",0
The drug industry might finally have an answer for migraines,0
New Nuclear-Imaging Tests Show Promise in Locating Cancer,0
"More Breast Cancer Patients Should Consider Radiation, New Guidelines Say",0
Eating Eggs and Peanuts Early Lowers Risk of Food Allergies,0
Study shines a light on low winter-time male libido,0
New inhaler protects lungs against effects of air pollution,0
No More Readers? New Implant May Help Aging Eyes,0
New Ways to Fight Super Lice,0
Michigan Athletic Group Says Concussion Program Works,0
You Asked: Are Infrared Saunas Healthy?,0
"There’s new hope for blood cancers, and it comes from umbilical cords",0
The water workout trend health experts are gushing over,0
Weight-Loss Surgery Sheds Pounds Long Term,0
Test Of Experimental Alzheimer's Drug Finds Progress Against Brain Plaques,0
Rethinking the Use of Hormones to Ease Menopause Symptoms,0
Can Blood Tests Detect Schizophrenia and Other Mental Illnesses?,0
Are you a robot?,0
Focused brain ultrasound offers some hope for essential tremor,0
"How often should you get a mammogram? It depends on whether you have dense breast tissue, experts say",0
What is melatonin and can it help me sleep?,0
Medicating Children With ADHD Keeps Them Safer,0
Injected Drug May Help Fight Osteoporosis in Women,0
Could Worms In Your Gut Cure Your Allergies?,0
"Lithium should be more widely used for bipolar disorder, researchers say",0
"Period Pain Drug Can Cure Alzheimer’s Disease, New Study Suggests",0
'Striking' Results from Early Zika Vaccine Trial,0
Novartis asthma pill shows promise in small trial,0
New Asthma Treatment: Pill Makes Huge Difference In Patients With Severe Symptoms,0
You Could Skip Your Colonoscopy If You’re Willing To Collect Your Poop,0
Fish Oil Benefits after Heart Attack,0
She found relief for PTSD with a different kind of therapy. But does it work?,0
"To reverse damage of sitting, take a brisk, hour-long walk",0
Allergy sufferers find relief in immunotherapy toothpaste,0
Kids With Anxiety Disorders ‘Significantly’ Benefit From Mindfulness Exercises By Changing Brain Activity,0
'Brain training' cut dementia risk in healthy adults -U.S. study,0
Your Fitbit Could Help You Get Pregnant — Here's How,0
Cutting Sugar Rapidly Improves Heart Health Markers,0
'Dry needling' for pain therapy is under scrutiny,0
Treating PTSD With Virtual Reality Therapy: A Way to Heal Trauma,0
Can New Devices Match Heimlich to Stop Choking?,0
Stem cell research aims to put an end to root canals,0
Could Statins Help Fight Cancer?,0
A Cavity-Fighting Liquid Lets Kids Avoid Dentists’ Drills,0
Drug shows promise for quick treatment of postpartum depression,0
Abbott wins U.S. approval for stent that absorbs into body,0
FDA approves first dissolving stent for US patients,0
Test Aids Prostate Cancer Treatment,0
"I’ll never go through shoulder surgery again, so here’s what I did",0
"Stem cell study for ALS patients shows promise, yet causes pain",0
Are you a robot?,0
How to Prevent a Heart Attack: Text Patients on Healthy Habits,0
Stroke: Cleveland Clinic Will Test Deep Brain Stimulation,0
Should pregnant women be induced at 39 weeks?,0
Can Google Glass Help Autistic Children Read Faces?,0
Can memory loss in Alzheimer's patients be reversed?,0
The Promise (and Limits) of Pediatric Proton Radiation,0
Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,0
Expert Panel Reaffirms Need for Colon Cancer Screen Beginning at Age 50,0
Novo diabetes drug cuts heart risks by less-than-hoped 13 percentage,0
Prozac and antidepressants are less effective in children than previously thought.,0
A Scientist's Dream Fulfilled: Harnessing The Immune System To Fight Cancer,0
"Ovarian cancer blood tests: Available, not widely used",0
A ‘Polypill’ May Be the Next Big Preventive Fix,0
This isn’t hype: Canadian doctors just reversed severe MS using stem cells,0
Breast cancer study may influence use of aromatase inhibitors,0
Blood test could identify people who will respond to antidepressants,0
Stem Cells May Safely Restore Motor Function In Patients Suffering From Disabilities After Stroke,0
Program Cut Catheter-Associated Urinary Tract Infections,0
Dermira's drug for excessive armpit sweating succeeds in key studies,0
New Eczema Treatments Could Be Available Soon,0
Statins 'could be valuable addition to breast cancer treatment',0
Chest Protectors Guard Against Deadly Blows to Chest,0
Embryo screening helps couples avoid genetic diseases,0
A Cure for Digital Addicts’ ‘Text Neck’?,0
Experimental procedure aimed at repairing spinal cord shows promise,0
Doctors test new device for uterine fibroids,0
Cancer Drug Keytruda Keeps Some Patients Alive For 3 Years,0
Type 1 diabetes treatment could end need for insulin shots,0
Oramed says oral insulin succeeds in midstage type 2 diabetes trial,0
"Magic mushroom ingredient may ease severe depression, study suggests",0
Reviving Memory With An Electrical Current,0
Same-day hip replacements get patients back on their feet,0
Does Putting On A Few Pounds Help You Cheat Death?,0
What Teen Girls Should Eat to Reduce Breast Cancer Risk,0
"Facelift in a Bottle? 'Second Skin' Tightens Baggy Eyes, Protects Dry Skin",0
"‘Second Skin’ May Reduce Wrinkles, Eyebags, Scientists Say",0
Could Nasal Spray Curtail Nighttime Bathroom Trips?,0
Carbohydrates and Resistant Starch May Help Weight Loss,0
"This new device claims to be the ""off switch for menstrual pain."" And it might actually work.",0
An Online Program May Help Prevent Depression In Some People,0
"Wine and coffee lovers, drink up! It’s great for your microbiome",0
Is Peru’s Psychedelic Potion a Cure or a Curse?,0
"Gene Therapy Might Be the Best, and Perhaps Only, Chance at Curing Brain Diseases",0
Could marijuana help treat painkiller and heroin addiction?,0
"Mediterranean Diet Protects Heart Disease Sufferers From Heart Attack, Stroke",0
Teen Feels 'Hopeful' After Experimental Stem Cell Procedure,0
Aggressive 'mini-stroke' therapy may cut serious stroke risk by half,0
"New Stroke Treatment Saves Lives, Improves Recovery",0
Tracking the risks and rewards of transcranial magnetic stimulation,0
"More than shots, there's new help for allergy sufferers",0
"Many women could benefit from earlier mammograms, analysis finds",0
A Mind-Reading Computer Means This Paralysed Man Can Move His Hands Again,0
Using Vegetable Oils to Lower Cholesterol May Not Improve Longevity,0
Love of physical activity may start in the womb,0
Should you be taking daily low-dose aspirin for heart health?,0
Do healthy people need an aspirin a day?,0
The homeliest nut just got better,0
Vericel stem cell heart failure therapy cuts deaths: study,0
Baby Deadline Test: Beat Your Biological Clock,0
Acupuncture May Ease Hot Flashes for Breast Cancer Patients,0
Concussion Blood Test Shows Promise,0
"Mindful meditation may be the answer to relieving chronic back pain, study suggests",0
The Benefits of Intensive Cardiac Rehabilitation Over Ordinary Cardiac Rehabilitation,0
Broccoli May Slow or Reverse Some Atherosclerosis,0
"To quit smoking, it’s best to go cold turkey, study finds",0
No-Drill Dentistry: Fluoride Treatments Can Prevent Cavities In Adults,0
How a balloon can help you lose weight,0
First-of-its-kind cataract surgery using stem cells shows promise,0
Smart air quality device and app helps you breathe easier,0
Occasional fasting could help you live longer,0
'Female Viagra' gets mixed reviews,0
Ibuprofen patch heralds side effect free drug future,0
"A Vaginal Ring Could Prevent HIV, Two Huge Studies Just Found",0
More Support for Osteoporosis Drugs,0
"Acupuncture May Help Ease Fibromyalgia Pain, Study Finds",0
Blood-Boosters May Give Tiny Preemies a Developmental Edge,0
When medication doesn't work: Innovative program eases ADHD symptoms naturally,0
Could This Opioid Implant Really End The Opioid Epidemic?,0
"Flashing night-lights may help lessen jet lag, circadian problems",0
Jet lag research finds new potential treatment,0
Same-Day Hip Replacement,0
Using a Mother’s Microbes to Protect Cesarean Babies,0
A Diet High In Fiber May Help Protect Against Breast Cancer,0
Teen eating habits may help cut breast cancer risk,0
Cell therapy in protective bubble offers hope for diabetes fix,0
Zafgen reports promising results from weight-loss drug study,0
Sleeping in on weekends may help reduce diabetes risk,0
School water coolers may help kids lose weight,0
Cancer treatment offers MS patients hope after 'remarkable' trial results,0
Health Buzz: Common Painkiller Fights Cancer,0
Panel Reasserts Mammogram Advice That Triggered Breast Cancer Debate,0
New breast cancer screening guidelines at odds with Congress,0
Cortisol levels in children's hair may reveal future mental health risk,0
How stem cell therapy may help treat COPD,0
Report: DASH Diet Best Overall Eating Plan,0
Why Tortillas May Hold The Key To Healthier Babies,0
Newer Blood Pressure Drugs as Good as Older Ones: Study,0
"New class of blood pressure meds as effective as old, analysis shows",0
12 Minutes of Yoga for Bone Health,0
"C-Sections Are Best With a Little Labor, a Study Says",0
"Got Night Milk? A Possible Treatment for Anxiety, Insomnia",0
Marijuana Chemical Shows Promise for Hard-to-Treat Epilepsy in Kids,0
"Women with Stage 4 breast cancer survive longer if they have surgery, study shows",0
"""Bubble baby"" stem cell treatment looks like a cure",0
The alternative infertility treatment that's helping some women get pregnant,0
Panic disorder treatment could be breath of fresh air,0
"Light therapy effective for treating depression, not just winter blues",0
Coffee could literally be a lifesaver,0
Will drinking coffee extend your life?,0
Breast-Feeding Linked to Reduced Risk of Preemie Eye Problem,0
FDA Approves Roche’s Cotellic Treatment for Melanoma,0
Brain tumor breached with ultrasound in medical first,0
Penn study: Pay patients to take their pills,0
Better Diets May Be Extending Americans' Lives,0
Study: New docs' suicidal thoughts eased with online therapy,0
What Happens If You Try To Prevent Every Single Suicide?,0
FDA approves cancer treatment that uses virus to attack tumors,0
How Sugar Affects the Body: New Study Looks Beyond Calories,0
IUDs and Hormonal Implants Remain Underused Contraceptives,0
Merck's Keytruda extends survival in lung cancer study,0
Portable gluten test promises to ease dining woes,0
"Could an Inexpensive, Underused Drug Reduce Blood Loss During Surgery?",0
New Approach Advised to Treat Schizophrenia,0
The flu vaccine isn't perfect — but that doesn't mean you should skip the shot,0
"Cheers! For those managing diabetes, wine can help, study says",0
Why Double Knee Replacement Might Be Best,0
Ovarian Tissue Transplant Can Help Some Women Have Kids After Cancer Treatment,0
OrCam helps the blind math teacher 'see' again,0
Heart Scan Can Fine-Tune Risk Estimate for Patients Considering Statins,0
"Genetic tests for psychiatric drugs spur hope, doubts",0
Health Buzz: Dried Plums May Reduce Colon Cancer Risk,0
New Support for Home Births,0
"Some with early-stage breast cancer can skip chemo, study says",0
Club Drug Ketamine Gains Traction As A Treatment For Depression,0
Combination Drug May Ease the Agitation of Alzheimer’s,0
"'Super' berry may help boost memory, heart health",0
"Text Reminders Help People Lower Cholesterol, Blood Pressure",0
Vaccine offers new hope for removing precancerous cervical lesions,0
Powdered Ginger May Ease Seasonal Allergy Symptoms,0
Lilly diabetes drug slashes deaths in patients with heart risk,0
Panel Says Aspirin Lowers Heart Attack Risk For Some,0
"Vitamin D supplements: Panacea, placebo or something in between?",0
Preventing Alzheimer's: How Red Wine May Slow Brain Decline,0
"For Alzheimer's patients, resveratrol brings new hope",0
Are you a robot?,0
Pathway launches 'liquid biopsy' to find cancer in healthy people,0
Psychedelics Promise a ‘Paradigm Shift’ in Treating Mental Illness,0
T-cell therapy results more modest than hoped for chronic leukemia,0
Women are not getting treated for menopausal symptoms,0
"Sleep Fights Colds, Study Finds",0
Asterias's stem cell therapy shows promise in study,0
Acupuncture Best for Hot Flashes in Breast Cancer Survivors: Study,0
An aspirin a day – for years – may keep colon cancer away,0
Heart Drug Linked to Extra Years for Cancer Patients,0
"Should you take Tylenol, Advil, or aspirin for pain? Here's what the evidence says.",0
Too Much Fat? Try a Whole-Body Scan,0
A Grief So Deep It Won’t Die,0
'Play This Video Game And Call Me In The Morning',0
Testing for more breast cancer genes offers useful information,0
FDA approves tool for diagnosing dementia in a doctor’s office,0
'Scoring System' May Spot Those in Greatest Need of Colonoscopy,0
Better communication can help couples affected by Alzheimer’s,0
Lasering your lady parts? New technology helps women revitalize sex life after menopause,0
"New study finds surprising news about teens, marijuana, and health issues",0
A Green Light for Red Palm Oil as Health Aid?,0
Brain training app could help people with schizophrenia,0
How Well Does the Newly Approved Weight-Loss 'Balloon' Work?,0
Could one-two punch of generics for breast cancer be more powerful than wonder drug tamoxifen?,0
Gardasil: New study shows it's safe.,0
"Lilly’s Alzheimer’s Drug May Slow Patients’ Decline, Study Shows",0
"Pill may make pizza, pasta safe for gluten-free diners",0
What’s The Optimal Speed For Exercise?,0
Could a Saliva Test Help Spot Alzheimer's?,0
Alzheimer’s May Show Up in Saliva,0
Prenatal Blood Tests Could Detect Cancer in Mothers,0
Prenatal testing can detect cancer in pregnant mothers,0
"More People Should Get Statins, Report Says",0
2 Studies Back Guidelines for Wider Use of Statins,0
A New Frontier in Sun Protection,0
F.D.A. Approves Heart Drug Entresto Said to Cut Death Risk by 20%,0
"Calcium Scan Can Predict Premature Death Risk, Study Says",0
"Weight-Loss Surgery Better Than Diet and Exercise in Treating Type 2 Diabetes, Study Finds",0
Organ-On-Chip Could Revolutionize Drug Testing,0
Here's new evidence that widespread breast cancer screening isn't effective,0
FDA OKs second test to see if Essure contraceptive is placed right,0
"For post-op complications, go back to the same hospital: study",0
Heart Association's Stroke Guidelines Support Clot-Removing Device,0
"A virtual ""walk"" through the colon could detect cancer earlier",0
Fiber and High Fiber Foods: Changing Your Diet Changes Gut Bacteria,0
Cancer-fighting spices offer flavorful way to eat healthy,0
A blood test for pancreatic cancer may re-stack the odds in patients’ favor,0
MD Anderson researchers find potential way to detect pancreatic cancer early,0
Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,0
A Ray of Hope for Patients With Malignant Brain Tumors,0
Here’s how a five-day diet that mimics fasting may ‘reboot’ the body and reduce cancer risk,0
Building a Better Valve,0
Surgery-free option for appendicitis could become norm,0
An old-line diabetes drug may have new uses against diseases of aging,0
"Exercise, diet or both may protect against excess pregnancy weight",0
The Evidence Points to a Better Way to Fight Insomnia,0
No heart safety issues seen with Merck Januvia diabetes drug: study,0
Can brain games change behaviors long term?,0
Lost Posture: Why Some Indigenous Cultures May Not Have Back Pain,0
"Antidepressants in pregnancy pose little risk to babies, study finds",0
Average U.S. Diet May Kill Prostate Cancer Survivors,0
New Study Questions Use of Whole-Brain Radiation to Treat Cancer,0
Are you a robot?,0
Scientists are using herpes to treat skin cancer — and it’s working,0
Delayed Umbilical Cord Clamping May Benefit Children Years Later,0
,0
Too Many Women Who Need Bone Screening Aren't Getting It,0
Studies Confirm Brain Plaque Can Help Predict Alzheimer’s,0
New tests offer hope for millions of patients with irritable bowel syndrome,0
"New test could sharply reduce risky, costly lung cancer biopsies",0
Vitamin B3 could help reduce skin cancer risk,0
Study: Vitamin B3 May Help Prevent Certain Skin Cancers,0
"Mediterranean Diet Boosts Brain Power, Clinical Study Finds",0
"For Headaches, A Lifestyle Change May Be Better Than A Doctor Visit",0
Premature Babies May Benefit From Intensive-Care Treatment,0
More Consensus on Coffee’s Effect on Health Than You Might Think,0
On Medicare and Assessing the Value of Lung Cancer Screening,0
Penn study questions Lariat device to prevent stroke in heart patients,0
Can massage therapy treat infertility?,0
Fructose May Increase Cravings for High-Calorie Foods,0
The U.K.’s New At-Home HIV Test Is Better Than Anything We Have In The U.S.,0
New helmet technology helping patients tackle baldness,0
Injection Offers Option to Slim Down Double Chin Without Surgery,0
The new Botox? FDA approves an injection to fight double chins,0
New drugs show promise for treating high cholesterol,0
"At gathering, living proof that CPR can save cardiac-arrest victims",0
Are you a robot?,0
"Aspirin May Help Ward Off Gastro Cancers, Study Finds",0
Bristol-Myers immunotherapy combo promising in melanoma: study,0
The real importance of getting a pap smear and pelvic exam,0
Toddler brain images reveal which may have autism and struggle with language,0
Skin Cancer Removal With Miniaturized Radiation,0
Pregnant Women: Get More Omega-3s,0
Managing the stress of cancer,0
Learning to Say No to Dialysis,0
The MIND diet: 10 foods that fight Alzheimer's (and 5 to avoid),0
Why Doctors Are Trying A Skin Cancer Drug To Treat A Brain Tumor,0
Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention,0
"Vitamin D Supplements Might Slow Prostate Cancer, Study Suggests",0
"Artificial sweetener may help treat aggressive cancers, study finds",0
Men Are New Target for Osteoporosis Treatment,0
Are e-cigarettes fueling a new addiction?,0
,0
A Simple 3-Part Test May Predict Alzheimer’s,0
"Manual Clot Removal After Heart Attack May Not Help, Could Harm",0
Can Personal Air Purifiers Keep Cold and Flu Bugs Away?,0
Tests of Cholesterol Drugs Offer Hope of Reducing Heart Attacks and Strokes,0
Stress Test or 3-D Scan? And the Best Heart Exam Is ...,0
A Simple Flashcard Test to Detect Concussions,0
College kids make robotic arms for children without real ones,0
"Vegetarians who ate fish had lowest colorectal cancer risk, study says",0
Electric 'noise' treats Parkinson's symptoms,0
The Gentle Cesarean: More Like A Birth Than An Operation,0
Walk A Little Faster To Get The Most Out of Your Exercise Time,0
Intent on surviving another decade? Ace this test,0
How a New Treadmill Test Predicts 'Survival of the Fittest',0
Young Girl's Story May Lead Idaho to Approve Marijuana Oil,0
Sex in Old Age May Lead to a Sharper Mind,0
Should Pregnant Women Eat More Tuna?,0
Nerve Treatment Via Nose Shows Promise Against Migraines,0
App ‘trains’ your brain to see better,0
"Weight-Loss Surgery May Lower Some Pregnancy Complications, Raise Others",0
Phone support can help ease postpartum depression,0
Lay off the mega-doses of Vitamin D,0
"Medical mystery: Men who take frequent saunas live longer, study shows",0
'Peanut patch' may protect against life-threatening allergy,0
Are you a robot?,0
'Mindfulness' May Help Ease Sleep Problems for Seniors,0
Gradual smoking cessation may be possible with nicotine addiction pill,0
Medicine Given Even Before Smokers Are Ready to Quit Is Found to Help Them,0
"In Image-Guided Operating Suites, Surgeons See Real-Time MRI, CT Scans",0
,0
"Chemoprevention works against breast cancer, but these drugs are not popular",0
It’s Hard To Know Where Gluten Sensitivity Stops And The Placebo Effect Begins,0
Clot-removal device paired with drug shows benefits for stroke patients,0
"Before you conclude that you’re gluten-sensitive, consider FODMAPs foods",0
Can elderberry help treat colds and flu?,0
Promising data bodes well for all-Achillion hep C treatment,0
"Your IUD and Implant Last Much Longer Than They Claim, Study Says",0
New treatment instantly relieves knee pain,0
10 million wisdom teeth are removed each year. That might be way too many.,0
How This Woman Used Yoga to Avoid Back Surgery,0
Mail-Order Viruses Are The New Antibiotics,0
Can Attention Deficit Drugs ‘Normalize’ a Child’s Brain?,0
Five Nobel laureates backing antiaging dietary supplement,0
Ending the multivitamin debate: Why taking one may actually save your life,0
