text,label
"Researchers trying to find a way to treat multiple sclerosis think they’ve come up with an approach that could not only help patients with MS, but those with a range of so-called autoimmune diseases, from type-1 diabetes to psoriasis, and perhaps even food allergies.

So far it’s only worked in mice, but it has worked especially well. And while mice are different from humans in many ways, their immune systems are quite similar.

“If this works, it is going to be absolutely fantastic,” said Bill Heetderks, who directs outside research at the National Institute of Biomedical Imaging and Bioengineering, part of the National Institutes of Health, which helped pay for the research. “Even if it doesn’t work, it’s going to be another step down the road.”

In autoimmune disease, the body’s immune cells mistakenly attack and destroy healthy tissue. In MS, it’s the fatty protective sheath around the nerves; in type-1 or juvenile diabetes it’s cells in the pancreas that make insulin; in rheumatoid arthritis it’s tissue in the joint.

Currently, the main treatment is to suppress the immune system, an approach that can leave patients vulnerable to infections and cancer. The new treatment re-educates the immune cells so they stop the attacks.

The approach uses tiny little balls called nanoparticles made of the same material used to make surgical sutures that dissolve harmlessly in the body. They’re attached to little bits of the protein that the immune cells are attacking, the researchers report in Sunday’s issue of the journal Nature Biotechnology.

Stephen Miller of the Northwestern University Feinberg School of Medicine in Chicago had been trying a slightly different approach to treating MS. When normal cells die naturally through a self-destruction process called apoptosis, immune cells called macrophages come in and eat up the mess.

The macrophages are carried to the spleen where they show these ground-up bits of cells to other immune cells called T-cells. It’s a kind of introduction that familiarizes the T-cells with the body’s normal cells. Then T-cells know not to attack healthy cells.

Miller’s team had been trying to find ways to use this process to re-educate the T-cells. They have been attaching bits of the myelin that T-cells mistakenly attack to healthy cells from MS patients that were self-destructing, then infusing the concoction back into MS patients.

The idea would be to “introduce” the myelin to the T-cells at the same time they were “meeting” the healthy tissue, and educate them to leave the myelin alone.

So far the team has only shown the process is safe – a phase 1 clinical trial. But Miller says the experiment also seemed to show they were beginning to repair the patients’ immune systems. However, it was hideously expensive. “It cost probably about a million dollars to treat 10 patients using live cells,” he said.

Obviously, the researchers needed something cheaper. Miller got together with Lonnie Shea, a professor of chemical and biological engineering at Northwestern. They substituted cheap little balls of plastic called polystyrene nanoparticles for the self-destructing cells.

These new nanoparticles stopped the course of a MS-like disease in mice, the researchers found. But polystyrene is no good to use in people. It doesn’t break down and contains a compound, styrene, that may cause cancer.

Shea had another possibility, called poly(lactide-co-glycolide) or PLG for short. “It turns out this is an FDA approved substance that is used in resorbable sutures,” said Miller.

“There is nothing rare or exotic or strange here,” said NIBIB’s Heetderks. The particles are easy to produce, he said.

This worked just as well in mice. It only takes an hour in a chemical bath to attach little bits of myelin to the nanoparticles of PLG. When infused into a vein, they’re carried by the blood right to the spleen, where the nanoparticles “meet” the T-cells.

If the treatment was done as soon as the mice had their first MS-like attack, the attacks stopped. The effects lasted for the entire lives of the mice, Miller said.

What’s great about the approach, Miller says, is that it can be used to treat any autoimmune disease. For diabetes, little bits of pancreatic beta cells could be attached to the nanoparticles. For a food allergy, the part of the food that causes the allergic response could be attached. “You can try to induce tolerance to peanuts or eggs or shellfish or whatever you are allergic to,” he said.

One shortcoming is that scientists don’t always know what’s causing an autoimmune disease. “We know that in rheumatoid arthritis, your joints get attacked, but what we don’t know really well is what specific protein in your joints is being attacked. We really need to know that before we can apply this therapy,” Miller said.

Now the researchers are looking for funding so they can test this new approach in people. They’re in discussions with the Juvenile Diabetes Research Foundation to test it in people with type-1 diabetes, and the Myelin Repair Foundation to test it in MS patients, Miller said. They may form their own company to develop it as a medical treatment, something that would be years away.

Mice don’t live very long, and it’s not clear if human patients would need repeat treatments. But the T-cells that are re-educated usually live for a long time in the body, and have long memories, Miller said.

It’s also clear the approach would not repair any damage already done by the disease, so the best candidates would be patients having their very first symptoms. But it might be possible down the road to combine the nanoparticle treatment with another treatment to replace the damaged tissue in more advanced patients, Miller said.

Related stories:

New drug may help MS

Approach turns off peanut allergies

Can pot smoking ease MS symptoms?",1
"Most doctors say meditation can't hurt you, but now there's reassuring evidence that it may help you as well when it comes to warding off disease.

nicolas hansen / Getty Images

Most doctors say meditation can’t hurt you, but now there’s reassuring evidence that it may help you as well when it comes to warding off disease.

Previous studies have linked better health outcomes among heart patients who practiced meditation compared to those who did not, but none of those trials could definitively credit the brain-focusing program with the better health results. In the latest trial to address those limitations, however, meditation does appear to have an effect on reducing heart attack, stroke and even early death from heart disease, at least among African-Americans.

MORE: Losing Focus? Studies Say Meditation May Help

“The main finding [of our research] is that, added on top of usual medical care, intervention with a mind-body technique — transcendental meditation — can have a major effect on cardiovascular events,” says Robert Schneider, lead author on the study published in Circulation: Cardiovascular Quality and Outcomes and a professor at the Maharishi University of Management, an institution in Iowa that was founded by the creator of transcendental meditation.

He and his colleagues followed 201 African American men and women, who are at higher risk of heart disease than whites, but who also had addition reason to worry about heart attacks and strokes since they were also diagnosed with coronary heart disease. The participants were randomly assigned to participate in either a health education class about heart-friendly diet and exercise, or to attend a transcendental meditation program. Transcendental meditation involves shutting out the outside world and focusing thoughts inward, or resting while remaining alert. All of the participants continued to receive their normal medical care as well, including appropriate medication.

MORE: Medical Meditation: Say Om Before Surgery

After roughly five years of follow-up, the researchers found a 48% reduction in the overall risk of heart attack, stroke, and death from any cause among members of the meditation group compared to those from the health education group. The meditating group enjoyed an average drop of 4.9 mm Hg in systolic blood pressure compared to the control group and also reported less stress and less anger. “It’s like discovering a whole new class of medications,” Schneider says of the power of meditation in improving the patients’ health.

But while the magnitude of those results is remarkable, the study involved a relatively small number of participants, and did not reveal how meditation may be lowering heart disease risk. On the surface, it’s intuitively obvious that stress management can affect heart health for the better; anxiety and stress cause blood pressure to shoot up and leave us on edge, triggering spikes in heart-harming stress hormones like cortisol.

But many experts are skeptical of the alleged benefits of techniques such as transcendental meditation that claim to reduce stress by a substantial amount. In the past, these benefits have been hard to test scientifically, largely because study participants who volunteered for meditation programs may have been biased to see them succeed. Practitioners have also made strong and essentially unsubstantiated claims about the powers of meditation, leading heart experts and scientists to be especially skeptical. In fact, in 2005, more than 500 brain researchers signed a petition (albeit an unsuccessful one) to protest a scheduled lecture on the neuroscience of meditation by the Buddhist spiritual icon, the Dalai Lama, at a major conference organized by the Society for Neuroscience.

MORE: Mind Over Matter: Can Zen Meditation Help You Forget About Pain?

The great lengths to which the researchers of the Circulation study went to make their trial scientifically rigorous, however, should reinforce the results in the eyes of some skeptics. The scientists adjusted for the effects of weight, smoking behavior, and diet, all of which can influence heart attack, stroke and early heart death rates. And while the participants in both groups exercised more and cut back on alcohol during the study, they did so at similar rates, making these changes unlikely to be responsible for the differences in health outcomes either.

While the findings aren’t likely to resolve questions over whether meditation should become a standard part of heart disease care, the results should give more doctors confidence in discussing the practice with their patients and giving them some scientifically based information that’s an improvement over the advice that “it can’t hurt to try.”

VIDEO: Practicing Meditation for Female Pleasure",1
"Nov. 12, 2012 -- A drug used outside the U.S. to treat osteoporosis may not only lessen the everyday pain associated with knee osteoarthritis, but may even slow down the progression of osteoarthritis, researchers say.

The drug is called strontium ranelate.

In a three-year study of more than 1,300 people with knee osteoarthritis, digital X-rays revealed substantially less loss of cartilage in the joint space in those who took strontium ranelate every day compared with people who took a placebo daily.

In people with osteoarthritis, the cartilage in a joint wears away in some areas. The function of cartilage is to reduce friction in the joints and serve as a ""shock absorber."" The wearing away of cartilage leads to pain and other symptoms.

Nearly one in 100 people have evidence of knee osteoarthritis on an X-ray. And nearly 19% of women and 14% of men age 45 and older have joint pain, stiffness, and other symptoms of knee osteoarthritis, according to a large 2007 study.

Study head Jean-Yves Reginster, MD, PhD, presented the findings today at the American College of Rheumatology (ACR) Annual Meeting in Washington, D.C. He is president and chair of the department of public health sciences at the University of Liège in Belgium.",1
"The ancient art of applying suction cups to the body has gotten a boost from several new studies that show it helps relieve a variety of painful conditions. But scientists say larger, more rigorous studies are needed.

In fire cupping, burning cotton is placed inside a glass cup, which creates a vacuum as it cools.

Cupping, as the practice is called, was performed traditionally in China and other countries, and is now available from acupuncturists, and some chiropractors and massage therapists in the U.S. In the traditional method, called fire cupping, a ball of burning cotton is briefly placed inside a glass cup to heat the air inside, which then creates a partial vacuum as it cools. Newer-style plastic or silicone cups have valves that attach to hand pumps used to create suction.

Until recently, there was scant published evidence in favor of cupping for pain relief. Over the past three years, a handful of new studies have shown it helps relieve back, neck, carpal tunnel and knee pain.

There are a number of theories on how cupping may work to relieve pain. A widely held one is that suction on the skin ""increases blood flow to the area and creates a mild immune response,"" says Kathleen Lumiere, an assistant professor of acupuncture and oriental medicine at Bastyr University in Kenmore, Wash. It also helps release fascia, connective tissue that can pull on muscles causing pain or limited motion, clinicians say.

Typically cups are on for up to 20 minutes and leave a temporary reddish mark that looks ""like rare roast beef,"" says Brian K. Nathanson, a Norwalk, Conn., chiropractor who has been doing cupping for about five years.

Some clinicians slide the cups on the body, using them as massage tools in a technique sometimes called running cupping. ""People who love deep-tissue massage love cupping,"" says Gabrielle Francis, a Manhattan chiropractor and acupuncturist who does both static cupping and running cupping. Both can cause mild discomfort in some patients, clinicians say.

Cupping is an ancient healing art that was traditionally practiced in China, the Middle East and other countries. Corbis

Gwyneth Paltrow caused a stir when she appeared with cupping marks on her back at a movie screening in New York in 2004. Associated Press

The intrepid can opt for ""wet cupping,"" in which the skin is punctured with a lancet before the cups are applied. The technique, which draws out a small quantity of blood, can have a powerful effect—particularly on areas where you can feel a hard lump of knotted muscles, says Kristine Tohtz, a Chicago chiropractor and acupuncturist who does wet and dry cupping.

Cost of cupping varies widely, from $40 to $100 or more for a half-hour session. It shouldn't be done on pregnant women, people with heart conditions or people with bleeding disorders, clinicians say. Caution should be used if a person has thin skin that might tear easily.

In a study of people with neck pain caused by computer use, ""cupping therapy was effective in reducing pain,"" says Tae-Hun Kim, a researcher at the Korea Institute of Oriental Medicine in Daejeon, South Korea. The 40-person study, published online in September in the Journal of Occupational Health, found that six cupping sessions over two weeks was more effective on average in relieving pain than a heating pad—and the benefit lasted a month after treatment ended.

But, says Romy Lauche, a scientist at the University of Duisburg-Essen in Essen, Germany, ""the studies are very preliminary. We cannot say it has proven its efficacy.""

Dr. Lauche co-authored a 50-person study published last year that found a single wet-cupping treatment on average significantly reduced chronic neck pain three days after the treatment, compared with a control group that had no treatment. Location of the cups varied with each patient but typically was on the trapezius muscle, which spans the neck, shoulders and upper back. In unpublished results, she adds, scientists found the pain relief lasted for months.

In a 40-person German study published in October, cupping therapy significantly relieved knee arthritis pain compared with patients who received no treatment. But the study's lack of a control group treated with a sham technique ""raises questions of whether it is cupping that is really working or if it has a placebo effect,"" says David Felson, who directs an arthritis research program at Boston University School of Medicine.

Dr. Lauche agrees that lack of a placebo control is a flaw in the studies. A new study, currently ongoing for fibromyalgia pain, is testing cupping against a sham cup that attaches with adhesive and provides minimal suction, she says.

—Email aches@wsj.com

Write to Laura Johannes at laura.johannes@wsj.com",1
"Nov. 5, 2012 (Los Angeles) -- An IV infusion of ""good"" HDL cholesterol seems to rapidly remove cholesterol out of plaque-clogged arteries following a heart attack, a small, early study suggests.

The goal of the new treatment is to reduce the high risk of a second heart attack in people who have had a heart attack.

In the year after a heart attack, about 12% of people have a second heart attack or stroke. And half of them happen in the first month, says researcher Andreas Gille, MD, PhD. Gille is head of clinical and translational science strategy at CSL Limited (which funded the study) in Parkville, Australia.

Standard heart attack medications, such as aspirin and anti-clotting drugs, prevent clotting but don’t eliminate an underlying factor: cholesterol that has built up on artery walls, he says.

HDL removes cholesterol from artery walls, but current HDL-boosting drugs, such as niacin and fibrates, take years to work, according to Gille.",1
"LOS ANGELES (Reuters) - Amgen Inc’s experimental drug AMG145 reduced levels of bad cholesterol by as much as 55 percent in combination with statin drugs in patients genetically predisposed to high cholesterol, according to data from a midstage trial presented on Monday.

The new drug, given by injection every four weeks, is part of a promising new class of biotech medicines known as PCSK9 inhibitors designed to target a protein that prevents the body from removing artery blocking LDL cholesterol from the bloodstream.

Statins, such as Pfizer Inc’s Lipitor and AstraZeneca’s Crestor, work by preventing the liver from making cholesterol.

The Phase II trial found that after 12 weeks, patients treated with a low dose of AMG145 had a 43 percent reduction in LDL, while those given a higher dose had a drop of 55 percent. Patients treated with a placebo saw a 1 percent increase in LDL cholesterol.

The trial, presented here at the annual scientific meeting of the American Heart Association, included 168 patients with heterozygous familial hypercholesterolemia, in which a defective gene inherited from one parent impairs the ability to properly metabolize LDL. The disorder is estimated to affect about one in 500 people and causes extremely high cholesterol.

The most common side effects seen in the trial were injection-site reactions, cold-like symptoms and headache.

AMG145, along with other PCSK9 inhibitors being developed by companies like Pfizer, Regeneron Pharmaceuticals Inc in partnership with Sanofi and Roche, is a man-made antibody.",1
"En Español

MONDAY, Nov. 5, 2012 (HealthDay News) -- An experimental drug may help patients who can't tolerate statins lower their cholesterol, a new Australian study suggests.

The 12-week, phase 2 clinical trial was conducted at 33 international sites and included adults who suffered muscle problems when taking statins, a class of cholesterol-lowering drugs that includes Crestor and Lipitor. They received injections of a placebo or different doses of AMG145, which is a human monoclonal antibody.

Human monoclonal antibodies are naturally occurring human antibodies that are genetically altered in a laboratory, cloned in large numbers and introduced into the patient to target disease sites.

The patients who received AMG145 had 41 percent to 63 percent reductions in ""bad"" (LDL) cholesterol and did not experience significant muscle-related side effects, said study leader Dr. David Sullivan, of the Royal Prince Alfred Hospital in Australia, and colleagues.

The reductions in LDL cholesterol seen in these patients were comparable to those that occur in patients taking the highest doses of the most effective statins, the researchers added.

One expert found the results intriguing.

""The most interesting aspect of this study is use of a novel approach using monoclonal antibodies -- a subtype of antibodies -- in the management of elevated LDL cholesterol,"" said Dr. Kenneth Ong, acting chief of cardiology at the Brooklyn Hospital Center.

""In this phase 2 study, the results are certainly impressive and warrant further investigation,"" Ong said. ""Of note is the reduction in the number of myalgias (muscle pains) for patients compared to the number of myalgias experienced by people taking statins. If larger trials and longer durations of observation confirm these initial findings, many patients whose LDL cholesterol are otherwise untreated or under-treated could benefit.""

Another expert agreed.

""For those patients with elevated LDL who are intolerant to statins, this provides a viable option,"" said Dr. Suzanne Steinbaum, a preventive cardiologist at Lenox Hill Hospital in New York City. More trials need to be done of this unique treatment, she added.

The study was published online Nov. 5 in the Journal of the American Medical Association, to coincide with a planned presentation at the American Heart Association's annual meeting in Los Angeles.

More information

The American Academy of Family Physicians has more about cholesterol-lowering drugs.",1
"Oct. 29, 2012 -- Early, intensive autism treatment improves children's brain development, a new study shows.

The treatment, dubbed Early Start Denver Model or ESDM, offers a child 20 hours a week of one-on-one treatment with a trained therapist. It also calls for many more hours of the treatment, in the form of structured play, with a parent trained in the technique.

By age 4, children given the treatment had higher IQ scores, more adaptive behavior, better coordination, and a less severe autism diagnosis than kids given the standard autism treatments offered in their communities. But that's not all, researchers Geraldine Dawson, PhD, and colleagues report.

""We jump-started and improved the responses of children's brains to social information,"" says Dawson, professor of psychiatry at the University of North Carolina and chief science officer at Autism Speaks.

Normal child development depends on interactions with parents and other people. Without such interactions, language and social skills do not develop.

As measured by an electroencephalogram (EEG), small children's brains show a specific pattern of activity when they look at a picture of a human face. This doesn't happen when they look at pictures of inanimate objects.

Just the reverse happens in children with autism. Their brains light up when they look at pictures of objects, but not when they look at faces. This changed dramatically in the children treated with ESDM.

""The [brains of] children who received the ESDM looked virtually identical to typical 4-year-olds,"" Dawson says. ""The children that received the interventions normal in their communities continued to show the reversed pattern.""",1
"Oct. 26, 2012 -- Hypnosis is an effective treatment for menopause-related hot flashes and night sweats, new research finds. The alternative therapy reduced hot flashes by as much as 74% in the study conducted by researchers at Baylor University’s Mind-Body Medicine Research Laboratory and funded by the National Institutes of Health. Only hormone therapy, which many women can’t take or want to avoid, is more effective for treating the most common symptom of menopause, says researcher Gary R. Elkins, PhD. “If you compare this treatment with off-label use of antidepressants or other non-hormonal therapies, it works as well or better,” he says.

Hot Flashes, Night Sweats Hot flashes are a sudden rush of heat, followed by facial flushing and sweating, often followed by chills and clamminess. The progression is familiar to most women of a certain age. Hot flashes and night sweats are the most common symptoms of menopause, affecting some 80% of women. They are linked to declining estrogen levels, but it remains unclear just why the sudden lack of estrogen sends the body into thermal mayhem, and why some women are more affected than others. Hormone therapy is a very effective treatment for menopause-related hot flashes, but concerns about risks have limited its use among women. “There is certainly a need for non-pharmacologic treatments for hot flashes and night sweats,” says North American Menopause Society (NAMS) Executive Director Margery Gass, MD.",1
"TEL AVIV (Reuters) - Israel-based Neuronix, which has developed a non-invasive medical device to help to treat Alzheimer’s disease, expects the system to be approved by the U.S. Food & Drug Administration in late 2014.

Neuronix CEO Eyal Baror poses for a photo next to a newly-developed device to treat Alzheimer's disease at Assaf Harofeh Medical Center near Tel Aviv October 24, 2012. REUTERS/Nir Elias

The device, which combines electromagnetic stimulation with computer-based cognitive training, is already approved for use in Europe, Israel and several Asian countries such as Singapore.

“You stimulate the brain on a biological level as well as on a cognitive level,” Neuronix CEO Eyal Baror told Reuters, saying this double approach created longer-lasting benefits.

The device, which consists of a chair containing an electronic system and software in the back and a coil placed at the head, has been tested on mild to moderate Alzheimer’s patients who suffer from dementia but are not totally dependent.

The system is in trials at Harvard Medical School/Beth Israel Deaconess Medical Centre. Patients are treated for one hour a day, five days a week over six weeks.

“We see improvement lasting for 9-12 months and the good thing is that patients can return and undergo treatment again,” Baror said. “If out of 10 years the patients have left to live we can keep them at home in a relatively mild state of the disease for three, four, five years, it’s a lot.”

According to Alvaro Pascual-Leone, director of the hospital’s Berenson-Allen Centre for Non-invasive Brain Stimulation, brain stimulation - or transcranial magnetic stimulation - involves a very low current applied to a specific part of the brain and is approved by the FDA for treatment of a variety of ailments and diagnostic applications.

“The application in Alzheimer’s disease and in combination with cognitive training is novel,” Pascual-Leono said in a phone interview from Boston.

About 20 percent of patients experience a mild headache but there are no long-term negative effects, he said.

Pascual-Leone, who is principal investigator in the Harvard trial, said that of 12 patients in the study, six received the real treatment and all showed cognitive improvement. Their improvement was significantly more than the average seen in patients taking just medication, he said.

The study’s results will be submitted for publication in the coming weeks and a follow-up study on 30 patients is planned.

Neuronix received European approval several months ago and has installations in the UK and Germany. In Israel, a few dozen patients are being treated with the device.

The U.S. trials are expected to run till the end of 2013. Neuronix is also running a trial in Israel for pre-Alzheimer’s patients.

The company expects to sell half a dozen systems in the second half of 2012 and three dozen in 2013. In Israel, the treatment costs $6,000.

“Our target for becoming profitable is in parallel to entering the U.S. market around 2015,” Baror said.

Neuronix has raised $8 million from private individuals as well as in grants from the Israeli Chief Scientist’s Office and is exploring options to raise more money in the coming year, including the possibility of going public.",0
"By Alan Mozes

HealthDay Reporter

MONDAY, Oct. 15, 2012 (HealthDay News) -- A prescription medication originally developed to treat epilepsy may help obese adults shed weight when combined with routine nutritional counseling, researchers say.

Patients who took 400 milligrams of the anti-seizure drug zonisamide daily for a year lost nearly 7.5 pounds more on average than those assigned to dietaryand lifestyle changes alone, the new study found. But they also suffered more side effects than patients not taking the medication.

""The question was to see if more weight loss could be achieved if we provided decent quality lifestyle intervention, mostly dietary counseling, along with this medication,"" said study lead author Dr. Kishore Gadde, director of the Obesity Clinical Trials Program at Duke University Medical Center in Durham, N.C.

""And the answer was yes,"" Gadde said.

The research, funded by the U.S. National Institutes of Health, appears online Oct. 15 in the journal Archives of Internal Medicine.

For obese men and women who can't control their weight through diet and lifestyle changes, nonsurgical options are limited, the study authors noted. Just a few prescription medications are approved in the United States for long-term treatment of obesity, including orlistat (brand name Xenical) and lorcaserin hydrochloride (Belviq).

Gadde and colleagues set out to follow up on a 16-week investigation they conducted in 2003 that had indicated that zonisamide (Zonegran) at a dosage of 400 milligrams a day might offer an alternative.

Between 2006 and 2011 the study team randomly assigned more than 200 obese men and women to one of three groups. One group took 200 milligrams of zonisamide daily, another got 400 mg of zonisamide daily and one received a dummy pill. The participants' average age was 43, and their average body-mass index (BMI) was nearly 38. BMI is a calculation of body fat based on height and weight, and a BMI of more than 30 is considered obese. None had diabetes.

All study participants followed their treatment plan for one year. During this time, they all also received monthly individualized nutritional counseling, which Gadde described as ""not intensive,"" to help them reduce their overall caloric intake.

Those on the higher-dose zonisamide protocol fared the best in terms of overall weight loss, while the lower-dose regimen was not much more effective than the placebo.

Although nearly 55 percent of those on the higher-dose medication shed 5 percent or more of their pre-study weight, that figure was 34 percent among the lower-dose group and 31 percent among the non-medication participants.

But patients in both drug groups faced a higher risk for side effects, including diarrhea, headache, fatigue, nausea/vomiting, concentration and memory difficulties, anxiety, and depression-related symptoms.

The authors said such side effects were typically ""mild."" They concluded that the higher-dose zonisamide showed promise as a weight-loss aid, but advised clinicians to carefully weigh the pros and cons on a patient-by-patient basis.

""There's no medicine that is a panacea for obesity,"" cautioned Gadde. ""The important thing to keep in mind is that although we diagnose obesity on the basis of a mathematical formula -- a BMI of 30 and up -- the basis for obesity may differ from one individual to another.""

Psychological factors or lifestyle factors may play a role, he said. ""But for about a third [of patients], biological issues are at play, such as not easily experiencing satiety signals from the gut to the brain, which senses what your energy intake has been,"" he said. ""And for those people, medication can help.""

Lona Sandon, a registered dietitian and assistant professor of clinical nutrition at the University of Texas Southwestern Medical Center at Dallas, agreed.

Caution is vital when using any drug that has been approved for one condition for another, Sandon said.

""But for many people, this kind of drug might absolutely be of great help, by doing something that helps the regulation of these appetite hormones and the regulatory pathway,"" she said.

More information

For more on obesity, visit the U.S. National Institutes of Health.",1
"Photo

The most common treatment for urinary incontinence is a daily dose of an anticholinergic medicine that alters the action of certain nerves. Botox injections are also used, often in cases where the medicine does not work.

Now a placebo-controlled study has found that the treatments are equally useful in reducing the frequency of episodes of incontinence, but vary in side effects and long-term effectiveness.

Researchers randomly assigned 241 women with urinary incontinence to daily medicine and a placebo injection, or a Botox injection and a daily placebo pill.

The scientists, writing online on Oct. 4 in The New England Journal of Medicine, found that both treatments significantly reduced incontinence episodes. Dry mouth was much more common in those who took the medicine; urinary infections and incomplete emptying of the bladder were more common in those given Botox. Significantly, those who took Botox were more likely to have their symptoms completely disappear.

The medicine has to be taken daily, while Botox is given in a single injection that is effective for about 6 to 12 months.

“These are both effective treatments,” said the lead author, Dr. Anthony G. Visco, an associate professor of obstetrics and gynecology at Duke. “This gives patients the information to make an informed decision. Both are reasonable options.”",1
"En Español

MONDAY, Oct. 15, 2012 (HealthDay News) -- A large amount of beta amyloid, or ""plaques,"" in the brain may trigger more significant memory loss in healthy older people than the genetic risk factor associated with Alzheimer's disease, known as the APOE ɛ4 allele, according to new research from Australia.

""Our finding that brain-plaque-related memory decline can occur while people still have normal memory and thinking shows that these plaque-related brain changes can be detected and measured while older people are still healthy,"" said study author Yen Ying Lim, of the University of Melbourne. ""This provides an enormous opportunity for understanding the development of early Alzheimer's disease and even a sound basis for the assessment of plaque-targeting therapies.""

The researchers had nearly 150 older adults with no thinking or memory problems undergo a PET brain scan. The participants, who were an average age of 76, also were tested for the APOE gene.

The group's brain function was monitored for 18 months using computer-based tests, card games and having the participants memorize word lists.

The study results are published in the Oct. 16 issue of the journal Neurology.

Over the course of the study, the people who began with more brain plaques had up to 20 percent greater decline on the computer-based assessments of memory than the people who had fewer brain plaques.

The researchers also found the participants who carried the APOE gene had greater memory loss than those who did not have this genetic risk factor. They noted, however, that carrying the gene did not affect memory decline associated with the plaques.

""Our results show that plaques may be a more important factor in determining which people are at greater risk for cognitive impairment or other memory diseases such as Alzheimer's disease,"" Lim said in a journal news release. ""Unfortunately, testing for the APOE genotype is easier and much less costly than conducting amyloid imaging.""

Although the researchers discovered an association between plaques and increased memory loss, they did not prove a cause-and-effect relationship.

More information

The U.S. National Institute on Aging provides more information on Alzheimer's disease.",0
"The researchers, including a team from the University of Pennsylvania, say the paper in the journal Science Translational Medicine is the first to show that a DNA vaccine alone produced a high level of immunity in people. At the same time, the researchers acknowledged that a working vaccine faces more trials and remains years away from an actual product.",1
"A widely anticipated study suggests that hormone therapy started soon after menopause can ease depression, anxiety, hot flashes and other adverse symptoms that many women face, without increasing risks for cardiovascular disease.

There was no increase in breast cancer, stroke, heart attack or blood clots, but the study's researchers said the sample size was too small and the study time too short to draw firm conclusions.

The preliminary findings, presented Wednesday at a conference of the North American Menopause Society in Orlando, Fla., were in starkcontrast to those of the Women's Health Initiative. That much larger, government-funded study of hormone therapy was halted in 2002 because the risks of heart disease and stroke seemed to outweigh the benefits.

Those findings had sparked concern among women who turn to hormone therapy to alleviate the symptoms of menopause. The women in the WHI were older—on average 63 years old—and largely a decade or more past menopause, and critics suggested women closer to menopause might get more benefit with less harm. Nevertheless, use of estrogen and progesterone in the U.S. dropped by more than half between 2001 and 2009, according to IMS Health, a health-care technology and information company.

The new study ""will be reassuring to many people who were anxious about using estrogen for short-term therapy, particularly health-care providers who were nervous about their patients taking this,"" said Mary Jane Minkin, a professor of obstetrics and gynecology at Yale University School of Medicine, one of the study's eight sites.

The trial, known as Keeps, for Kronos Early Estrogen Prevention Study, was funded by the Kronos Longevity Research Institute, a nonprofit organization in Phoenix that conducts research on age-related diseases.

The four-year randomized, placebo-controlled trial enrolled 727 women aged 42 to 58 who were within three years of the onset of menopause. They received either a low-dose estrogen pill (one made with horse estrogen) or a skin patch (one with estradiol, made from plants but closer to what women's bodies make) or a placebo.

Women on estrogen also took a natural progesterone; the WHI used a synthetic form.

Neither type of estrogen had any significant impact on blood pressure, coronary calcium levels or atherosclerosis, as measured by ultrasounds of the carotid artery—key markers of cardiovascular health. Researchers speculated that was because the women were generally healthy and yet at an age where such problems are rare.

Women taking estrogen in pill form had an increase in HDL or ""good"" cholesterol, and a decrease in LDL or ""bad"" cholesterol, but an increase in triglycerides. Women on the patch had an improvement in insulin sensitivity, making them less likely to develop Type 2 diabetes.

Women on both forms of estrogen reported fewer hot flashes, night sweats and mood swings, as well as an improvement in bone density.

A second branch of the study, funded by the National Institute of Aging, found that estrogen in pill form, but not the patch, improved symptoms of depression, anxiety and tension, without causing memory or cognitive ability, which the WHI had found in older women.

Researchers said those findings underscored the need for women and their doctors to make individual decisions about whether to go on hormone therapy and if so, which kind.

""A woman who has low HDL cholesterol and borderline high LDL and has some mood symptoms, might find some advantages on the oral estrogen, whereas a woman who has [high risk for Type 2 diabetes], some excess weight, might benefit from the [skin patch] form,"" said JoAnn Manson, chief of preventive medicine at Brigham and Women's Hospital in Boston and one of the lead Keeps researchers. The researchers , who haven't yet submitted the findings for publication, plan more analysis on the impact of hormone therapy on breast density They also say they hope to continue monitoring the participants for any future effects on heart disease, cancer or cognitive function-whether they continue to take hormones or not.

Margery Gass, executive director of the menopause society, and who wasn't involved in Keeps, said it confirmed her group's view on hormone therapy: ""There seems to be very small risks for healthy women at menopause."" But, ""there is no strong evidence that women should be taking it long-term.""

Write to Melinda Beck at HealthJournal@wsj.com",1
